"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c701:46db:1a00::1","DNS","97","Standard query 0x3053 AAAA api.amplitude.com"
"2","0.010717","2a06:c701:46db:1a00::1","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","DNS","179","Standard query response 0x3053 AAAA api.amplitude.com SOA ns-1262.awsdns-29.org"
"3","0.011993","10.0.0.7","35.155.217.72","TCP","66","52164  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"4","0.231280","35.155.217.72","10.0.0.7","TCP","66","443  >  52164 [SYN, ACK] Seq=0 Ack=1 Win=26883 Len=0 MSS=1452 SACK_PERM WS=256"
"5","0.231574","10.0.0.7","35.155.217.72","TCP","54","52164  >  443 [ACK] Seq=1 Ack=1 Win=132096 Len=0"
"6","0.232709","10.0.0.7","35.155.217.72","TLSv1.2","571","Client Hello"
"7","0.374329","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c700:2002:2:face:b00c:3333:7020","TCP","74","52072  >  443 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"8","0.389509","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c8:face:b00c:0:167","TCP","74","52076  >  443 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"9","0.405107","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c700:2003:10:face:b00c:3333:7020","TCP","74","52074  >  443 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"10","0.405197","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c700:2003:2:face:b00c:3333:7020","TCP","74","52073  >  443 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11","0.455413","35.155.217.72","10.0.0.7","TCP","60","443  >  52164 [ACK] Seq=1 Ack=518 Win=28160 Len=0"
"12","0.456399","35.155.217.72","10.0.0.7","TLSv1.2","167","Server Hello"
"13","0.459612","35.155.217.72","10.0.0.7","TCP","1465","443  >  52164 [ACK] Seq=114 Ack=518 Win=28160 Len=1411 [TCP segment of a reassembled PDU]"
"14","0.459880","10.0.0.7","35.155.217.72","TCP","54","52164  >  443 [ACK] Seq=518 Ack=1525 Win=132096 Len=0"
"15","0.461994","35.155.217.72","10.0.0.7","TCP","1465","443  >  52164 [ACK] Seq=1525 Ack=518 Win=28160 Len=1411 [TCP segment of a reassembled PDU]"
"16","0.463514","35.155.217.72","10.0.0.7","TCP","1465","443  >  52164 [ACK] Seq=2936 Ack=518 Win=28160 Len=1411 [TCP segment of a reassembled PDU]"
"17","0.463720","10.0.0.7","35.155.217.72","TCP","54","52164  >  443 [ACK] Seq=518 Ack=4347 Win=132096 Len=0"
"18","0.464093","35.155.217.72","10.0.0.7","TLSv1.2","485","Certificate"
"19","0.465636","35.155.217.72","10.0.0.7","TLSv1.2","392","Server Key Exchange"
"20","0.465636","35.155.217.72","10.0.0.7","TLSv1.2","63","Server Hello Done"
"21","0.465744","10.0.0.7","35.155.217.72","TCP","54","52164  >  443 [ACK] Seq=518 Ack=5125 Win=131328 Len=0"
"22","0.466028","10.0.0.7","35.155.217.72","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Finished"
"23","0.466148","10.0.0.7","35.155.217.72","HTTP2","159","Magic, SETTINGS[0], WINDOW_UPDATE[0]"
"24","0.466271","10.0.0.7","35.155.217.72","HTTP2","417","HEADERS[1]: POST /"
"25","0.466316","10.0.0.7","35.155.217.72","HTTP2","2946","DATA[1] (application/x-www-form-urlencoded)"
"26","0.684436","35.155.217.72","10.0.0.7","TLSv1.2","174","New Session Ticket"
"27","0.684436","35.155.217.72","10.0.0.7","TLSv1.2","105","Change Cipher Spec, Finished"
"28","0.684436","35.155.217.72","10.0.0.7","HTTP2","132","SETTINGS[0], WINDOW_UPDATE[0], SETTINGS[0]"
"29","0.684582","10.0.0.7","35.155.217.72","TCP","54","52164  >  443 [ACK] Seq=4004 Ack=5374 Win=131072 Len=0"
"30","0.684824","10.0.0.7","35.155.217.72","HTTP2","92","SETTINGS[0]"
"31","0.687746","35.155.217.72","10.0.0.7","TCP","60","443  >  52164 [ACK] Seq=5374 Ack=2564 Win=47104 Len=0"
"32","0.697906","35.155.217.72","10.0.0.7","HTTP2","280","HEADERS[1]: 200 OK, DATA[1]"
"33","0.697906","35.155.217.72","10.0.0.7","HTTP2","92","DATA[1] (text/html)"
"34","0.698052","10.0.0.7","35.155.217.72","TCP","54","52164  >  443 [ACK] Seq=4042 Ack=5638 Win=130816 Len=0"
"35","0.944629","35.155.217.72","10.0.0.7","TCP","60","443  >  52164 [ACK] Seq=5638 Ack=4042 Win=65024 Len=0"
"36","1.376051","10.0.0.7","54.208.52.32","TLSv1.2","141","Application Data"
"37","1.406265","10.0.0.7","20.93.28.56","TCP","55","63908  >  443 [ACK] Seq=1 Ack=1 Win=516 Len=1 [TCP segment of a reassembled PDU]"
"38","1.483795","20.93.28.56","10.0.0.7","TCP","66","443  >  63908 [ACK] Seq=1 Ack=2 Win=501 Len=0 SLE=1 SRE=2"
"39","1.528928","54.208.52.32","10.0.0.7","TLSv1.2","99","Application Data"
"40","1.581926","10.0.0.7","54.208.52.32","TCP","54","52161  >  443 [ACK] Seq=88 Ack=46 Win=514 Len=0"
"41","1.649147","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c6:face:b00c:0:7260","TCP","74","52145  >  5222 [FIN, ACK] Seq=1 Ack=1 Win=515 Len=0"
"42","1.739786","2a03:2880:f242:c6:face:b00c:0:7260","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","74","5222  >  52145 [ACK] Seq=1 Ack=2 Win=286 Len=0"
"43","1.789667","2a03:2880:f242:c6:face:b00c:0:7260","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","TCP","74","5222  >  52145 [FIN, ACK] Seq=1 Ack=2 Win=286 Len=0"
"44","1.789768","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a03:2880:f242:c6:face:b00c:0:7260","TCP","74","52145  >  5222 [ACK] Seq=2 Ack=2 Win=515 Len=0"
"45","2.320661","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c700:2002::d","UDP","1127","61400  >  443 Len=1065"
"46","2.330571","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","94","443  >  61400 Len=32"
"47","2.331397","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","188","443  >  61400 Len=126"
"48","2.331724","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c700:2002::d","UDP","103","61400  >  443 Len=41"
"49","2.342536","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","88","443  >  61400 Len=26"
"50","2.354647","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1287","443  >  61400 Len=1225"
"51","2.354647","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"52","2.354860","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"53","2.354860","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"54","2.354860","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"55","2.355256","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"56","2.355256","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"57","2.355256","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"58","2.356630","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"59","2.356630","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"60","2.356630","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"61","2.356630","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"62","2.356630","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"63","2.356630","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"64","2.356768","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"65","2.356768","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"66","2.356768","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"67","2.356768","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"68","2.356768","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"69","2.356839","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c700:2002::d","UDP","96","61400  >  443 Len=34"
"70","2.358098","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"71","2.358098","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"72","2.358098","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"73","2.358335","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"74","2.358335","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"75","2.358335","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"76","2.358335","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"77","2.358335","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"78","2.358335","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"79","2.358335","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"80","2.358335","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"81","2.358335","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"82","2.358373","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c700:2002::d","UDP","96","61400  >  443 Len=34"
"83","2.358492","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c700:2002::d","UDP","96","61400  >  443 Len=34"
"84","2.359726","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"85","2.359726","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"86","2.360649","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"87","2.360649","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"88","2.360649","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"89","2.360649","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"90","2.360649","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"91","2.360649","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"92","2.360649","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"93","2.360649","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"94","2.360649","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"95","2.360649","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"96","2.360649","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"97","2.360871","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c700:2002::d","UDP","96","61400  >  443 Len=34"
"98","2.360886","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"99","2.360982","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c700:2002::d","UDP","96","61400  >  443 Len=34"
"100","2.361822","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"101","2.361822","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"102","2.361822","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"103","2.361822","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"104","2.361822","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"105","2.361822","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"106","2.362254","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"107","2.362254","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"108","2.362254","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"109","2.362254","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"110","2.362254","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"111","2.362254","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"112","2.362254","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"113","2.362491","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c700:2002::d","UDP","96","61400  >  443 Len=34"
"114","2.362684","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"115","2.362684","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"116","2.362684","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"117","2.362847","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"118","2.362847","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"119","2.363104","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"120","2.363242","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c700:2002::d","UDP","97","61400  >  443 Len=35"
"121","2.363370","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"122","2.363370","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"123","2.363370","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"124","2.365650","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"125","2.365650","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"126","2.365650","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"127","2.365909","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c700:2002::d","UDP","97","61400  >  443 Len=35"
"128","2.365943","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"129","2.365943","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"130","2.365943","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"131","2.366362","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"132","2.366362","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"133","2.366362","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"134","2.366362","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"135","2.366362","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"136","2.366362","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"137","2.366362","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"138","2.366362","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"139","2.366362","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"140","2.366362","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"141","2.366362","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"142","2.366362","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"143","2.366362","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"144","2.366362","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"145","2.366626","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c700:2002::d","UDP","97","61400  >  443 Len=35"
"146","2.366961","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"147","2.366961","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"148","2.366961","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"149","2.367152","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c700:2002::d","UDP","97","61400  >  443 Len=35"
"150","2.367453","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"151","2.367453","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"152","2.368306","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"153","2.368306","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"154","2.368306","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"155","2.368306","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"156","2.368306","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"157","2.368306","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"158","2.368306","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"159","2.368306","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"160","2.368306","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"161","2.368452","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c700:2002::d","UDP","97","61400  >  443 Len=35"
"162","2.369244","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"163","2.369244","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"164","2.369244","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"165","2.369244","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"166","2.369244","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"167","2.369244","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"168","2.369244","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"169","2.369244","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"170","2.369391","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c700:2002::d","UDP","97","61400  >  443 Len=35"
"171","2.369494","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"172","2.369494","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"173","2.369494","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"174","2.370350","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"175","2.370350","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"176","2.370350","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"177","2.370350","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"178","2.370350","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"179","2.370646","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"180","2.370646","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"181","2.370646","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"182","2.370646","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"183","2.370646","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"184","2.370646","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"185","2.370646","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"186","2.370770","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c700:2002::d","UDP","97","61400  >  443 Len=35"
"187","2.372185","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"188","2.372185","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"189","2.372185","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"190","2.372185","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"191","2.372299","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","2a06:c700:2002::d","UDP","97","61400  >  443 Len=35"
"192","2.373279","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"193","2.373279","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"194","2.373279","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"195","2.373279","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"196","2.373279","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"197","2.373279","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"198","2.373279","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"199","2.373279","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
"200","2.373279","2a06:c700:2002::d","2a06:c701:46db:1a00:21d9:6346:9b9b:3579","UDP","1292","443  >  61400 Len=1230"
